time,people
16:44:50,10
16:44:51,9
16:44:51,8
16:44:51,8
16:44:52,8
16:44:52,8
16:44:52,8
16:44:53,8
16:44:53,8
16:44:53,8
16:44:54,8
16:44:54,8
16:44:54,8
16:44:55,8
16:44:55,8
16:44:55,8
16:44:56,8
16:44:56,8
16:44:56,8
16:44:57,8
16:44:57,8
16:44:57,8
16:44:58,8
16:44:58,8
16:44:58,8
16:44:59,8
16:44:59,8
16:44:59,8
16:45:00,8
16:45:00,8
16:45:00,8
16:45:01,8
16:45:01,8
16:45:02,8
16:45:02,8
16:45:02,8
16:45:03,7
16:45:03,7
16:45:03,7
16:45:03,7
16:45:04,7
16:45:04,7
16:45:04,7
16:45:05,7
16:45:05,7
16:45:05,7
16:45:06,7
16:45:06,7
16:45:06,7
16:45:07,7
16:45:07,7
16:45:07,7
16:45:08,7
16:45:08,7
16:45:08,8
16:45:08,8
16:45:09,8
16:45:09,9
16:45:09,9
16:45:10,9
16:45:10,9
16:45:10,9
16:45:10,9
16:45:11,9
16:45:11,9
16:45:11,8
16:45:11,7
16:45:12,7
16:45:12,6
16:45:12,7
16:45:12,6
16:45:13,6
16:45:13,6
16:45:13,6
16:45:13,6
16:45:14,6
16:45:14,6
16:45:14,5
16:45:15,5
16:45:15,5
16:45:15,5
16:45:15,6
16:45:16,6
16:45:16,6
16:45:16,6
16:45:17,6
16:45:17,7
16:45:17,7
16:45:18,7
16:45:18,7
16:45:18,7
16:45:19,7
16:45:19,8
16:45:19,8
16:45:20,8
16:45:20,8
16:45:20,8
16:45:21,8
16:45:21,8
16:45:21,8
16:45:22,8
16:45:22,8
16:45:22,8
16:45:22,8
16:45:23,8
16:45:23,8
16:45:24,8
16:45:24,8
16:45:24,9
16:45:25,9
16:45:25,9
16:45:25,9
16:45:26,9
16:45:26,9
16:45:26,9
16:45:27,9
16:45:27,9
16:45:28,9
16:45:28,9
16:45:28,9
16:45:28,9
16:45:29,9
16:45:29,9
16:45:30,9
16:45:30,9
16:45:30,9
16:45:30,9
16:45:31,9
16:45:31,9
16:45:31,9
16:45:32,9
16:45:32,9
16:45:32,9
16:45:33,9
16:45:33,9
16:45:33,9
16:45:34,9
16:45:34,9
16:45:35,9
16:45:35,9
16:45:35,9
16:45:36,8
16:45:36,9
16:45:36,9
16:45:37,10
16:56:52,0
16:56:52,0
16:56:52,4
16:56:52,4
16:56:52,4
16:56:53,4
16:56:53,4
16:56:53,4
16:56:53,5
16:56:53,5
16:56:53,5
16:56:54,5
16:56:54,5
16:56:54,5
16:56:54,5
16:56:55,5
16:56:55,5
16:56:55,5
16:56:55,5
16:56:55,5
16:56:56,5
16:56:56,5
16:56:56,5
16:56:56,5
16:56:57,5
16:56:57,5
16:56:57,6
16:56:58,6
16:56:58,6
16:56:58,7
16:56:58,7
16:56:59,7
16:56:59,7
16:56:59,7
16:57:00,7
16:57:00,7
16:57:00,7
16:57:00,7
16:57:01,7
16:57:01,7
16:57:01,7
16:57:01,7
16:57:02,7
16:57:02,7
16:57:02,7
16:57:02,7
16:57:03,7
16:57:03,7
16:57:03,7
16:57:04,7
16:57:04,7
16:57:04,7
16:57:04,7
16:57:04,7
16:57:05,7
16:57:05,7
16:57:05,7
16:57:05,7
16:57:06,7
16:57:06,7
16:57:06,7
16:57:07,7
16:57:07,7
16:57:07,7
16:57:07,7
16:57:08,7
16:57:08,7
16:57:08,6
16:57:08,6
16:57:09,6
16:57:09,6
16:57:09,5
16:57:09,5
16:57:10,5
16:57:10,5
16:57:10,5
16:57:11,5
16:57:11,5
16:57:11,5
16:57:11,5
16:57:11,5
16:57:12,5
16:57:12,5
16:57:12,5
16:57:13,5
16:57:13,5
16:57:13,5
16:57:13,5
16:57:14,5
16:57:14,5
16:57:14,5
16:57:14,5
16:57:15,5
16:57:15,5
16:57:15,5
16:57:16,5
16:57:16,5
16:57:16,5
16:57:16,5
16:57:17,5
16:57:17,5
16:57:17,5
16:57:18,5
16:57:18,5
16:57:18,5
16:57:18,5
16:57:19,5
16:57:19,5
16:57:19,5
16:57:20,5
16:57:20,5
16:57:20,5
16:57:21,5
16:57:21,5
16:57:21,5
16:57:21,5
16:57:22,5
16:57:22,5
16:57:22,4
16:57:23,4
16:57:23,4
16:57:23,4
16:57:24,4
16:57:24,4
16:57:24,4
16:57:24,4
16:57:25,4
16:57:25,4
16:57:25,4
16:57:25,5
16:57:26,5
16:57:26,5
16:57:27,5
16:57:27,5
16:57:27,5
16:57:27,5
16:57:28,5
16:57:28,5
16:57:28,5
16:57:29,5
16:57:29,5
16:57:29,5
16:57:29,5
16:57:30,5
16:57:30,5
16:57:30,5
16:57:31,5
16:57:31,5
16:57:31,5
16:57:32,5
16:57:32,4
16:57:32,4
16:57:32,4
16:57:33,4
16:57:33,4
16:57:33,4
16:57:34,4
16:57:34,4
16:57:34,4
16:57:34,4
16:57:35,4
16:57:35,4
16:57:35,4
16:57:36,4
16:57:36,4
16:57:36,4
16:57:36,4
16:57:36,4
16:57:37,4
16:57:37,4
16:57:37,4
16:57:38,4
16:57:38,4
16:57:38,4
16:57:38,4
16:57:39,4
16:57:39,4
16:57:39,4
16:57:39,4
16:57:40,5
16:57:40,5
16:57:40,7
16:57:41,7
16:57:41,7
16:57:41,7
16:57:42,7
16:57:42,7
16:57:42,7
16:57:43,6
16:57:43,6
16:57:43,6
16:57:44,6
16:57:44,6
16:57:44,6
16:57:45,6
16:57:45,5
16:57:45,5
16:57:46,5
16:57:46,5
16:57:46,5
16:57:47,5
16:57:47,6
16:57:47,6
16:57:48,6
16:57:48,6
16:57:48,6
16:57:48,6
16:57:49,6
16:57:49,6
16:57:49,6
16:57:50,6
16:57:50,6
16:57:50,6
16:57:50,6
16:57:51,6
16:57:51,5
16:57:51,5
16:57:52,5
16:57:52,5
16:57:52,5
16:57:53,5
16:57:53,5
16:57:53,5
16:57:54,5
16:57:54,5
16:57:54,5
16:57:54,5
16:57:55,5
16:57:55,5
16:57:55,5
16:57:56,5
16:57:56,5
16:57:56,5
16:57:57,5
16:57:57,5
16:57:57,5
16:57:57,5
16:57:58,5
16:57:58,5
16:57:58,5
16:57:58,4
16:57:59,4
16:57:59,4
16:57:59,4
16:57:59,4
16:58:00,4
16:58:00,4
16:58:00,4
16:58:01,4
16:58:01,4
16:58:01,4
16:58:01,4
16:58:02,4
16:58:02,4
16:58:02,4
16:58:02,4
16:58:03,5
16:58:03,5
16:58:03,5
16:58:03,5
16:58:04,5
16:58:04,5
16:58:04,5
16:58:04,5
16:58:05,5
16:58:05,5
16:58:05,5
16:58:05,4
16:58:05,4
16:58:06,3
16:58:06,3
16:58:06,3
16:58:06,3
16:58:07,3
16:58:07,4
16:58:07,4
16:58:08,4
16:58:08,4
16:58:08,4
16:58:08,4
16:58:08,4
16:58:09,4
16:58:09,4
16:58:09,4
16:58:10,4
16:58:10,5
16:58:10,5
16:58:10,5
16:58:10,5
16:58:11,5
16:58:11,5
16:58:11,5
16:58:11,5
16:58:12,5
16:58:12,5
16:58:12,5
16:58:13,5
16:58:13,5
16:58:13,5
16:58:14,5
16:58:14,5
16:58:14,5
16:58:14,5
16:58:15,5
16:58:15,5
16:58:15,5
16:58:15,5
16:58:16,6
16:58:16,6
16:58:16,6
16:58:17,6
16:58:17,5
16:58:17,5
16:58:18,5
16:58:18,5
16:58:18,6
16:58:18,6
16:58:19,6
16:58:19,6
16:58:19,6
16:58:20,6
16:58:20,6
16:58:20,6
16:58:20,6
16:58:21,6
16:58:21,6
16:58:21,5
16:58:22,5
16:58:22,5
16:58:22,5
16:58:23,5
16:58:23,5
16:58:23,5
16:58:24,5
16:58:24,5
16:58:24,5
16:58:24,5
16:58:25,5
16:58:25,5
16:58:25,5
16:58:26,5
16:58:26,5
16:58:26,5
16:58:26,6
16:58:27,6
16:58:27,6
16:58:27,6
16:58:28,6
16:58:28,6
16:58:28,6
16:58:28,6
16:58:29,7
16:58:29,7
16:58:29,7
16:58:30,7
16:58:30,7
16:58:30,7
16:58:30,7
16:58:31,7
16:58:31,7
16:58:31,7
16:58:32,7
16:58:32,7
16:58:32,7
16:58:33,7
16:58:33,7
16:58:33,7
16:58:33,6
16:58:34,6
16:58:34,6
16:58:34,6
16:58:35,6
16:58:35,6
16:58:35,6
16:58:35,6
16:58:36,6
16:58:36,6
16:58:36,6
16:58:37,6
16:58:37,6
16:58:37,6
16:58:38,5
16:58:38,5
16:58:38,5
16:58:38,5
16:58:39,5
16:58:39,5
16:58:39,5
16:58:40,5
16:58:40,5
16:58:40,5
16:58:41,5
16:58:41,5
16:58:42,5
16:58:42,5
16:58:42,5
16:58:43,5
16:58:43,5
16:58:43,5
16:58:44,5
16:58:44,5
16:58:45,5
16:58:45,5
16:58:45,5
16:58:46,5
16:58:46,5
16:58:46,5
16:58:46,5
16:58:47,5
16:58:47,5
16:58:47,5
16:58:48,5
16:58:48,5
16:58:48,5
16:58:49,5
16:58:49,5
16:58:49,5
16:58:49,5
16:58:50,5
16:58:50,5
16:58:50,5
16:58:51,5
16:58:51,5
16:58:51,5
16:58:52,5
16:58:52,5
16:58:52,5
16:58:53,5
16:58:53,5
16:58:53,5
16:58:53,5
16:58:54,5
16:58:54,5
16:58:54,5
16:58:55,5
16:58:55,5
16:58:55,5
16:58:56,5
16:58:56,4
16:58:56,4
16:58:57,4
16:58:57,4
16:58:58,5
16:58:58,5
16:58:58,5
16:58:59,5
16:58:59,5
16:59:00,5
16:59:00,5
16:59:00,5
16:59:01,5
16:59:01,5
16:59:01,5
16:59:02,5
16:59:02,5
16:59:02,5
16:59:03,5
16:59:03,5
16:59:03,5
16:59:04,5
16:59:04,5
16:59:04,5
16:59:05,5
16:59:05,5
16:59:05,5
16:59:05,5
16:59:06,5
16:59:06,5
16:59:06,5
16:59:07,5
16:59:07,5
16:59:07,5
16:59:08,6
16:59:08,6
16:59:08,6
16:59:09,6
16:59:09,5
16:59:09,6
16:59:09,6
16:59:10,6
16:59:10,6
16:59:10,6
16:59:11,6
16:59:11,6
16:59:11,6
16:59:11,6
16:59:12,6
16:59:12,6
16:59:12,6
16:59:13,6
16:59:13,6
16:59:13,6
16:59:13,6
16:59:14,6
16:59:14,6
16:59:14,6
16:59:15,6
16:59:15,6
16:59:15,6
16:59:15,6
16:59:16,6
16:59:16,6
16:59:16,6
16:59:17,6
16:59:17,6
16:59:17,6
16:59:18,6
16:59:18,6
16:59:18,6
16:59:18,6
16:59:19,6
16:59:19,6
16:59:19,7
16:59:20,6
16:59:20,6
16:59:20,6
16:59:20,6
16:59:21,6
16:59:21,6
16:59:21,6
16:59:22,6
16:59:22,7
16:59:22,7
16:59:22,7
16:59:23,7
16:59:23,7
16:59:23,7
16:59:24,7
16:59:24,6
16:59:24,6
16:59:25,6
16:59:25,7
16:59:25,7
16:59:26,7
16:59:26,7
16:59:26,7
16:59:26,7
16:59:27,7
16:59:27,7
16:59:27,7
16:59:27,7
16:59:28,7
16:59:28,7
16:59:28,7
16:59:28,7
16:59:29,7
16:59:29,7
16:59:29,6
16:59:30,6
16:59:30,6
16:59:30,6
16:59:31,6
16:59:31,6
16:59:31,6
16:59:31,6
16:59:32,6
16:59:32,6
16:59:32,6
16:59:32,7
16:59:33,7
16:59:33,7
16:59:34,8
16:59:34,8
16:59:34,8
16:59:35,8
16:59:35,8
16:59:35,8
16:59:36,8
16:59:36,9
16:59:36,9
16:59:37,9
16:59:37,9
16:59:37,9
16:59:38,9
16:59:38,9
16:59:38,9
16:59:38,9
16:59:39,9
16:59:39,9
16:59:39,9
16:59:39,8
16:59:40,7
16:59:40,7
16:59:40,7
16:59:41,7
16:59:41,6
16:59:41,6
16:59:41,6
16:59:41,6
16:59:42,6
16:59:42,6
16:59:42,6
16:59:42,6
16:59:43,7
16:59:43,7
16:59:43,7
16:59:44,7
16:59:44,6
16:59:44,6
16:59:45,7
16:59:45,7
16:59:45,7
16:59:46,7
16:59:46,7
16:59:46,7
16:59:47,7
16:59:47,7
16:59:47,7
16:59:48,7
16:59:48,7
16:59:48,6
16:59:49,6
16:59:49,6
16:59:49,6
16:59:50,6
16:59:50,6
16:59:50,6
16:59:51,7
16:59:51,7
16:59:51,7
16:59:52,7
16:59:52,7
16:59:52,7
16:59:53,7
16:59:53,7
16:59:53,7
16:59:54,7
16:59:54,7
16:59:54,7
16:59:55,7
16:59:55,7
16:59:55,7
16:59:56,7
16:59:56,7
16:59:56,7
16:59:57,7
16:59:57,7
16:59:57,7
16:59:58,7
16:59:58,7
16:59:58,7
16:59:59,7
16:59:59,7
16:59:59,7
17:00:00,7
17:00:00,7
17:00:01,7
17:00:01,7
17:00:01,7
17:00:01,7
17:00:02,7
17:00:02,7
17:00:02,7
17:00:03,7
17:00:03,7
17:00:03,7
17:00:04,6
17:00:04,6
17:00:04,6
17:00:05,6
17:00:05,6
17:00:05,6
17:00:06,6
17:00:06,6
17:00:07,6
17:00:07,6
17:00:08,6
17:00:08,6
17:00:08,6
17:00:09,6
17:00:09,6
17:00:09,6
17:00:10,6
17:00:10,6
17:00:10,7
17:00:11,7
17:00:11,7
17:00:11,7
17:00:12,7
17:00:12,7
17:00:12,7
17:00:13,7
17:00:13,7
17:00:13,7
17:00:14,6
17:00:14,6
17:00:14,6
17:00:15,6
17:00:15,6
17:00:15,6
17:00:16,6
17:00:16,6
17:00:16,6
17:00:17,6
17:00:17,6
17:00:18,7
17:00:18,7
17:00:18,7
17:00:19,6
17:00:19,6
17:00:19,6
17:00:20,6
17:00:20,6
17:00:20,6
17:00:21,6
17:00:21,6
17:00:22,6
17:00:22,6
17:00:22,6
17:00:22,6
17:00:23,6
17:00:23,6
17:00:24,6
17:00:24,6
17:00:24,5
17:00:24,5
17:00:25,5
17:00:25,5
17:00:25,5
17:00:26,6
17:00:26,7
17:00:26,7
17:00:26,7
17:00:27,7
17:00:27,6
17:00:27,6
17:00:27,6
17:00:28,6
17:00:28,6
17:00:28,5
17:00:29,5
17:00:29,5
17:00:29,4
17:00:29,3
17:00:30,3
17:00:30,3
17:00:30,3
17:00:31,4
17:00:31,5
17:00:31,5
17:00:31,5
17:00:32,5
17:00:32,5
17:00:32,5
17:00:33,5
17:00:33,5
17:00:33,5
17:00:34,6
17:00:34,6
17:00:34,6
17:00:35,6
17:00:35,6
17:00:35,6
17:00:35,6
17:00:36,6
17:00:36,7
17:00:36,7
17:00:37,8
17:00:37,8
17:00:37,8
17:00:38,8
17:00:38,8
17:00:38,8
17:00:39,8
17:00:39,8
17:00:39,8
17:00:40,8
17:00:40,8
17:00:40,8
17:00:41,8
17:00:41,8
17:00:41,8
17:00:41,8
17:00:42,8
17:00:42,8
17:00:42,8
17:00:43,8
17:00:43,8
17:00:43,8
17:00:44,8
17:00:44,8
17:00:45,8
17:00:45,8
17:00:45,8
17:00:46,8
17:00:46,8
17:00:46,8
17:00:47,8
17:00:47,8
17:00:47,8
17:00:48,8
17:00:48,8
17:00:49,8
17:00:49,8
17:00:49,8
17:00:49,8
17:00:50,8
17:00:50,8
17:00:50,8
17:00:51,8
17:00:51,9
17:00:51,9
17:00:51,10
17:00:52,10
17:00:52,10
17:00:53,10
17:00:53,10
17:00:53,10
17:00:54,10
17:00:54,10
17:00:54,10
17:00:54,10
17:00:55,10
17:00:55,10
17:00:56,10
17:00:56,11
17:00:56,11
17:00:57,11
17:00:57,11
17:00:57,11
17:00:57,11
17:00:58,11
17:00:58,11
17:00:58,10
17:00:59,10
17:00:59,10
17:00:59,10
17:00:59,10
17:01:00,10
17:01:00,10
17:01:00,10
17:01:00,10
17:01:01,10
17:01:01,10
17:01:01,10
17:01:01,10
17:01:01,9
17:01:02,9
17:01:02,8
17:01:02,8
17:01:03,9
17:01:03,9
17:01:03,9
17:01:04,9
17:01:04,9
17:01:04,9
17:01:04,8
17:01:05,8
17:01:05,8
17:01:05,8
17:01:06,8
17:01:06,8
17:01:06,8
17:01:07,8
17:01:07,8
17:01:07,8
17:01:08,8
17:01:08,8
17:01:08,9
17:01:08,9
17:01:09,10
17:01:09,11
17:01:09,11
17:01:10,11
17:01:10,11
17:01:10,11
17:01:11,11
17:01:11,11
17:01:11,11
17:01:12,12
17:01:12,12
17:01:12,12
17:01:12,12
17:01:13,12
17:01:13,12
17:01:14,12
17:01:14,12
17:01:14,12
17:01:15,12
17:01:15,12
17:01:15,12
17:01:16,12
17:01:16,12
17:01:17,12
17:01:17,12
17:01:17,12
17:01:18,12
17:01:18,12
17:01:19,12
17:01:19,12
17:01:19,12
17:01:20,12
17:01:20,12
17:01:20,12
17:01:21,12
17:01:21,12
17:01:22,12
17:01:22,12
17:01:22,12
17:01:23,12
17:01:23,12
17:01:24,12
17:01:24,12
17:01:24,12
17:01:25,11
17:01:25,11
17:01:25,11
17:01:26,11
17:01:26,11
17:01:26,11
17:01:27,11
17:01:27,11
17:01:28,11
17:01:28,11
17:01:28,11
17:01:29,11
17:01:29,11
17:01:30,11
17:01:30,11
17:01:30,11
17:01:31,11
17:01:31,11
17:01:32,11
17:01:32,11
17:01:32,11
17:01:33,11
17:01:33,11
17:01:33,10
17:01:34,9
17:01:34,8
17:01:35,8
17:01:35,8
17:01:35,8
17:01:36,8
17:01:36,8
17:01:37,8
17:01:37,8
17:01:37,8
17:01:38,8
17:01:38,8
17:01:38,8
17:01:39,8
17:01:39,8
17:01:39,8
17:01:40,8
17:01:40,8
17:01:40,8
17:01:41,8
17:01:41,8
17:01:42,8
17:01:42,8
17:01:42,8
17:01:43,8
17:01:43,8
17:01:43,8
17:01:44,8
17:01:44,8
17:01:44,8
17:01:45,8
17:01:45,8
17:01:46,8
17:01:46,8
17:01:47,8
17:01:47,7
17:01:47,7
17:01:48,7
17:01:48,7
17:01:48,7
17:01:49,7
17:01:49,7
17:01:49,7
17:01:50,7
17:01:50,7
17:01:50,7
17:01:51,7
17:01:51,7
17:01:51,7
17:01:52,7
17:01:52,7
17:01:52,7
17:01:52,7
17:01:53,8
17:01:53,8
17:01:53,8
17:01:54,9
17:01:54,9
17:01:54,9
17:01:55,9
17:01:55,9
17:01:55,9
17:01:55,9
17:01:56,9
17:01:56,8
17:01:56,7
17:01:56,7
17:01:57,6
17:01:57,7
17:01:57,6
17:01:58,6
17:01:58,6
17:01:58,6
17:01:59,6
17:01:59,6
17:01:59,6
17:01:59,5
17:02:00,5
17:02:00,5
17:02:00,5
17:02:01,6
17:02:01,6
17:02:01,6
17:02:02,6
17:02:02,6
17:02:02,7
17:02:03,7
17:02:03,7
17:02:03,7
17:02:04,7
17:02:04,7
17:02:04,8
17:02:05,8
17:02:05,8
17:02:05,8
17:02:06,8
17:02:07,8
17:02:08,8
17:02:08,8
17:02:09,8
17:02:09,8
17:02:09,8
17:02:10,8
17:02:10,8
17:02:11,8
17:02:11,8
17:02:11,8
17:02:12,9
17:02:13,9
17:02:14,9
17:02:14,9
17:02:14,9
17:02:15,9
17:02:15,9
17:02:16,9
17:02:16,9
17:02:16,9
17:02:17,9
17:02:17,9
17:02:18,9
17:02:18,9
17:02:18,9
17:02:19,9
17:02:19,9
17:02:19,9
17:02:20,9
17:02:20,9
17:02:20,9
17:02:21,9
17:02:21,9
17:02:21,9
17:02:22,9
17:02:22,9
17:02:22,9
17:02:23,9
17:02:23,9
17:02:23,9
17:02:24,9
17:02:24,9
17:02:24,9
17:02:25,8
17:02:25,9
17:02:25,9
17:02:26,10
